EmployeeID,FirstName,LastName,FullName,Gender,Email,Phone,StoreID,Department,JobTitle,HireDate,Salary,EmploymentType,IsActive
EMP-00494,Yousef,Al-Bishi,Yousef Al-Bishi,M,yousef.albishi598@srg.com.sa,+966584726955,SRG-021,Cashier,Senior Cashier,2016-10-21,6598,Full-Time,1
EMP-00495,Khalid,Al-Sabah,Khalid Al-Sabah,M,khalid.alsabah326@srg.com.sa,+966599582482,SRG-021,HR,HR Coordinator,2024-07-07,5008,Full-Time,0
EMP-00496,Noor,Al-Dosari,Noor Al-Dosari,F,noor.aldosari354@srg.com.sa,+966556168814,SRG-021,Maintenance,Maintenance Supervisor,2022-06-01,17327,Part-Time,1
EMP-00497,Nasser,Al-Bassam,Nasser Al-Bassam,M,nasser.albassam746@srg.com.sa,+966567949018,SRG-021,HR,Training Officer,2023-05-06,6300,Full-Time,1
EMP-00498,Saad,Al-Mutairi,Saad Al-Mutairi,M,saad.almutairi91@srg.com.sa,+966507869609,SRG-021,Management,Operations Manager,2024-06-03,20313,Full-Time,1
EMP-00499,Badr,Al-Khalifa,Badr Al-Khalifa,M,badr.alkhalifa297@srg.com.sa,+966589230660,SRG-021,Marketing,Visual Merchandiser,2019-03-27,4563,Full-Time,1
EMP-00500,Mariam,Al-Sabah,Mariam Al-Sabah,F,mariam.alsabah308@srg.com.sa,+966573083343,SRG-021,HR,HR Manager,2016-01-05,16607,Full-Time,1
EMP-00501,Majed,Al-Sheikh,Majed Al-Sheikh,M,majed.alsheikh69@srg.com.sa,+966597069317,SRG-021,Customer Service,Service Representative,2017-05-16,6975,Contract,1
EMP-00502,Faten,Al-Ghamdi,Faten Al-Ghamdi,F,faten.alghamdi18@srg.com.sa,+966543732123,SRG-021,HR,HR Coordinator,2021-09-24,5356,Contract,1
EMP-00503,Omar,Al-Khalifa,Omar Al-Khalifa,M,omar.alkhalifa430@srg.com.sa,+966551817300,SRG-021,Inventory,Warehouse Supervisor,2018-01-09,19834,Full-Time,1
EMP-00504,Sami,Al-Mutairi,Sami Al-Mutairi,M,sami.almutairi894@srg.com.sa,+966556051155,SRG-021,Inventory,Stock Clerk,2025-03-18,4321,Full-Time,0
EMP-00505,Noura,Al-Sabah,Noura Al-Sabah,F,noura.alsabah289@srg.com.sa,+966559135255,SRG-021,Marketing,Marketing Manager,2018-01-05,24979,Part-Time,1
EMP-00506,Fahad,Al-Mutairi,Fahad Al-Mutairi,M,fahad.almutairi852@srg.com.sa,+966589927083,SRG-021,Inventory,Inventory Controller,2019-09-20,5824,Contract,0
EMP-00507,Ibrahim,Al-Khalifa,Ibrahim Al-Khalifa,M,ibrahim.alkhalifa320@srg.com.sa,+966553332267,SRG-021,Cashier,Cashier,2018-01-16,4426,Part-Time,1
EMP-00508,Lama,Al-Tamimi,Lama Al-Tamimi,F,lama.altamimi705@srg.com.sa,+966536157791,SRG-021,Management,Store Manager,2017-04-05,12664,Full-Time,1
EMP-00509,Khalid,Al-Suwailem,Khalid Al-Suwailem,M,khalid.alsuwailem44@srg.com.sa,+966532808875,SRG-021,Cashier,Cashier,2016-08-25,4766,Full-Time,0
EMP-00510,Majed,Al-Harbi,Majed Al-Harbi,M,majed.alharbi773@srg.com.sa,+966513076911,SRG-021,Management,Store Manager,2017-05-22,8336,Contract,1
EMP-00511,Abdullah,Al-Saleh,Abdullah Al-Saleh,M,abdullah.alsaleh965@srg.com.sa,+966546835728,SRG-021,Security,Security Guard,2017-03-28,6056,Full-Time,1
EMP-00512,Sami,Al-Hussein,Sami Al-Hussein,M,sami.alhussein733@srg.com.sa,+966535728772,SRG-021,Cashier,Cashier,2025-01-17,3888,Full-Time,1
EMP-00513,Abdulaziz,Al-Harbi,Abdulaziz Al-Harbi,M,abdulaziz.alharbi451@srg.com.sa,+966514034134,SRG-021,Customer Service,Service Manager,2023-06-23,14066,Full-Time,1
EMP-00514,Reem,Al-Fahad,Reem Al-Fahad,F,reem.alfahad113@srg.com.sa,+966583280231,SRG-021,Customer Service,Customer Service Lead,2017-06-04,8816,Part-Time,1
EMP-00515,Samar,Al-Bassam,Samar Al-Bassam,F,samar.albassam291@srg.com.sa,+966576234607,SRG-021,Sales Floor,Sales Associate,2021-08-04,4576,Part-Time,1
EMP-00516,Dana,Al-Baqmi,Dana Al-Baqmi,F,dana.albaqmi184@srg.com.sa,+966509248490,SRG-021,Maintenance,Maintenance Technician,2017-08-22,4505,Full-Time,1
EMP-00517,Mona,Al-Saleh,Mona Al-Saleh,F,mona.alsaleh605@srg.com.sa,+966513830705,SRG-021,Cashier,Cashier,2018-07-13,5846,Full-Time,1
EMP-00518,Reem,Al-Mahmoud,Reem Al-Mahmoud,F,reem.almahmoud286@srg.com.sa,+966595579723,SRG-022,Maintenance,Maintenance Technician,2019-07-24,5044,Part-Time,1
EMP-00519,Rasha,Al-Mahmoud,Rasha Al-Mahmoud,F,rasha.almahmoud111@srg.com.sa,+966515205877,SRG-022,Maintenance,Maintenance Supervisor,2024-05-05,22897,Part-Time,1
EMP-00520,Saud,Al-Dosari,Saud Al-Dosari,M,saud.aldosari28@srg.com.sa,+966527419516,SRG-022,Sales Floor,Sales Associate,2016-02-16,5777,Contract,0
EMP-00521,Huda,Al-Anazi,Huda Al-Anazi,F,huda.alanazi786@srg.com.sa,+966578818548,SRG-022,Marketing,Marketing Coordinator,2017-11-25,5129,Full-Time,1
EMP-00522,Mariam,Al-Fahad,Mariam Al-Fahad,F,mariam.alfahad441@srg.com.sa,+966517436241,SRG-022,Management,Regional Manager,2024-09-01,9035,Part-Time,1
EMP-00523,Khadija,Al-Khalifa,Khadija Al-Khalifa,F,khadija.alkhalifa799@srg.com.sa,+966543753883,SRG-022,Sales Floor,Sales Associate,2018-09-22,6524,Part-Time,1
EMP-00524,Yasser,Al-Tamimi,Yasser Al-Tamimi,M,yasser.altamimi676@srg.com.sa,+966588882244,SRG-022,Maintenance,Maintenance Supervisor,2017-10-22,24074,Part-Time,1
EMP-00525,Sami,Al-Otaibi,Sami Al-Otaibi,M,sami.alotaibi785@srg.com.sa,+966546376808,SRG-022,Maintenance,Maintenance Supervisor,2023-10-13,19559,Full-Time,1
EMP-00526,Saad,Al-Saadi,Saad Al-Saadi,M,saad.alsaadi390@srg.com.sa,+966518183134,SRG-022,Security,Security Supervisor,2025-01-25,19182,Full-Time,1
EMP-00527,Hana,Al-Otaibi,Hana Al-Otaibi,F,hana.alotaibi87@srg.com.sa,+966516115582,SRG-022,Customer Service,Service Representative,2019-11-10,5427,Full-Time,1
EMP-00528,Ahmed,Al-Sabah,Ahmed Al-Sabah,M,ahmed.alsabah582@srg.com.sa,+966588066104,SRG-022,Security,Security Guard,2023-11-28,4730,Full-Time,1
EMP-00529,Wafa,Al-Rashid,Wafa Al-Rashid,F,wafa.alrashid828@srg.com.sa,+966572678672,SRG-022,Security,Security Supervisor,2025-07-11,11202,Full-Time,1
EMP-00530,Mona,Al-Mutawa,Mona Al-Mutawa,F,mona.almutawa447@srg.com.sa,+966539337466,SRG-022,Security,Security Guard,2025-05-12,6970,Full-Time,1
EMP-00531,Yasser,Al-Ghamdi,Yasser Al-Ghamdi,M,yasser.alghamdi640@srg.com.sa,+966512589366,SRG-022,Sales Floor,Department Supervisor,2025-07-26,15401,Contract,1
EMP-00532,Sarah,Al-Hussein,Sarah Al-Hussein,F,sarah.alhussein668@srg.com.sa,+966549466446,SRG-022,IT Support,IT Manager,2022-04-12,10512,Full-Time,1
EMP-00533,Reem,Al-Suwailem,Reem Al-Suwailem,F,reem.alsuwailem903@srg.com.sa,+966509660803,SRG-022,Maintenance,Maintenance Supervisor,2025-09-15,13917,Full-Time,1
EMP-00534,Reem,Al-Saleh,Reem Al-Saleh,F,reem.alsaleh929@srg.com.sa,+966562004647,SRG-022,HR,Recruiter,2024-10-28,6150,Contract,1
EMP-00535,Khadija,Al-Dosari,Khadija Al-Dosari,F,khadija.aldosari881@srg.com.sa,+966514415137,SRG-022,Customer Service,Service Representative,2020-07-14,4305,Part-Time,1
EMP-00536,Ghada,Al-Shammari,Ghada Al-Shammari,F,ghada.alshammari197@srg.com.sa,+966505120259,SRG-022,Management,Assistant Manager,2022-04-04,12913,Full-Time,1
EMP-00537,Samar,Al-Suwailem,Samar Al-Suwailem,F,samar.alsuwailem140@srg.com.sa,+966505335179,SRG-022,Maintenance,Cleaner,2016-04-06,4117,Full-Time,0
EMP-00538,Saud,Al-Baqmi,Saud Al-Baqmi,M,saud.albaqmi322@srg.com.sa,+966595999260,SRG-022,Sales Floor,Floor Manager,2016-01-28,10750,Full-Time,1
EMP-00539,Rasha,Al-Saleh,Rasha Al-Saleh,F,rasha.alsaleh753@srg.com.sa,+966583024047,SRG-022,Cashier,Senior Cashier,2018-04-04,9677,Contract,0
EMP-00540,Mariam,Al-Habib,Mariam Al-Habib,F,mariam.alhabib321@srg.com.sa,+966557542286,SRG-022,Cashier,Cashier,2025-02-25,6304,Full-Time,1
EMP-00541,Saad,Al-Harbi,Saad Al-Harbi,M,saad.alharbi884@srg.com.sa,+966591938272,SRG-022,Inventory,Inventory Controller,2020-08-14,4041,Part-Time,1
EMP-00542,Omar,Al-Sabah,Omar Al-Sabah,M,omar.alsabah372@srg.com.sa,+966577169641,SRG-023,Maintenance,Maintenance Supervisor,2019-05-26,12748,Full-Time,1
EMP-00543,Meshal,Al-Bassam,Meshal Al-Bassam,M,meshal.albassam655@srg.com.sa,+966553047722,SRG-023,Sales Floor,Senior Sales Associate,2020-09-13,7533,Contract,1
EMP-00544,Noor,Al-Rashid,Noor Al-Rashid,F,noor.alrashid305@srg.com.sa,+966533688166,SRG-023,Maintenance,Maintenance Supervisor,2020-02-27,15715,Part-Time,0
EMP-00545,Sana,Al-Mutawa,Sana Al-Mutawa,F,sana.almutawa964@srg.com.sa,+966578903600,SRG-023,Maintenance,Maintenance Technician,2020-02-27,6192,Part-Time,1
EMP-00546,Sana,Al-Sheikh,Sana Al-Sheikh,F,sana.alsheikh431@srg.com.sa,+966596482263,SRG-023,Cashier,Cashier,2020-09-03,4441,Part-Time,0
EMP-00547,Salman,Al-Otaibi,Salman Al-Otaibi,M,salman.alotaibi644@srg.com.sa,+966546263378,SRG-023,Inventory,Receiving Clerk,2018-01-13,3819,Contract,1
EMP-00548,Abdullah,Al-Shehri,Abdullah Al-Shehri,M,abdullah.alshehri812@srg.com.sa,+966558574743,SRG-023,IT Support,Systems Administrator,2018-10-22,4680,Part-Time,0
EMP-00549,Sultan,Al-Shammari,Sultan Al-Shammari,M,sultan.alshammari377@srg.com.sa,+966527601736,SRG-023,Marketing,Marketing Manager,2020-04-03,21582,Part-Time,1
EMP-00550,Ahmed,Al-Rashid,Ahmed Al-Rashid,M,ahmed.alrashid92@srg.com.sa,+966574326354,SRG-023,IT Support,Systems Administrator,2025-11-08,6714,Full-Time,0
EMP-00551,Mohammed,Al-Malki,Mohammed Al-Malki,M,mohammed.almalki982@srg.com.sa,+966553854188,SRG-023,Marketing,Social Media Specialist,2025-05-05,3364,Contract,1
EMP-00552,Bander,Al-Fahad,Bander Al-Fahad,M,bander.alfahad196@srg.com.sa,+966545831200,SRG-023,Maintenance,Maintenance Supervisor,2023-02-08,14656,Part-Time,1
EMP-00553,Ibrahim,Al-Baqmi,Ibrahim Al-Baqmi,M,ibrahim.albaqmi429@srg.com.sa,+966527853897,SRG-023,Customer Service,Service Manager,2019-05-24,14205,Full-Time,1
EMP-00554,Maha,Al-Shehri,Maha Al-Shehri,F,maha.alshehri663@srg.com.sa,+966572438456,SRG-023,Marketing,Social Media Specialist,2019-06-19,5802,Full-Time,1
EMP-00555,Jasser,Al-Zahrani,Jasser Al-Zahrani,M,jasser.alzahrani434@srg.com.sa,+966595298752,SRG-023,Maintenance,Cleaner,2019-12-13,5901,Full-Time,1
EMP-00556,Mohammed,Al-Zahrani,Mohammed Al-Zahrani,M,mohammed.alzahrani613@srg.com.sa,+966501089942,SRG-023,Customer Service,Customer Service Lead,2021-10-22,11572,Full-Time,1
EMP-00557,Dana,Al-Malki,Dana Al-Malki,F,dana.almalki267@srg.com.sa,+966529451467,SRG-023,Security,Security Guard,2024-01-19,3734,Part-Time,1
EMP-00558,Huda,Al-Qahtani,Huda Al-Qahtani,F,huda.alqahtani120@srg.com.sa,+966551740918,SRG-023,Security,Loss Prevention Officer,2024-07-05,4066,Full-Time,1
EMP-00559,Nada,Al-Bishi,Nada Al-Bishi,F,nada.albishi530@srg.com.sa,+966558311097,SRG-023,Maintenance,Maintenance Supervisor,2020-10-27,16642,Full-Time,1
EMP-00560,Shaima,Al-Dosari,Shaima Al-Dosari,F,shaima.aldosari56@srg.com.sa,+966534072601,SRG-023,IT Support,Systems Administrator,2023-01-07,3608,Full-Time,1
EMP-00561,Lama,Al-Tamimi,Lama Al-Tamimi,F,lama.altamimi366@srg.com.sa,+966589140297,SRG-023,HR,Training Officer,2017-08-02,4808,Part-Time,1
EMP-00562,Jasser,Al-Bassam,Jasser Al-Bassam,M,jasser.albassam291@srg.com.sa,+966523823521,SRG-023,Inventory,Stock Clerk,2021-02-07,6556,Contract,1
EMP-00563,Talal,Al-Rashid,Talal Al-Rashid,M,talal.alrashid787@srg.com.sa,+966572582179,SRG-023,IT Support,Systems Administrator,2018-07-03,4008,Full-Time,1
EMP-00564,Rasha,Al-Saleh,Rasha Al-Saleh,F,rasha.alsaleh332@srg.com.sa,+966521484433,SRG-023,Cashier,Senior Cashier,2021-10-04,11856,Full-Time,1
EMP-00565,Khadija,Al-Khaldi,Khadija Al-Khaldi,F,khadija.alkhaldi333@srg.com.sa,+966593169632,SRG-023,Management,Store Manager,2021-01-21,22847,Full-Time,1
EMP-00566,Lina,Al-Mutawa,Lina Al-Mutawa,F,lina.almutawa409@srg.com.sa,+966543986525,SRG-023,Sales Floor,Sales Associate,2024-10-13,3379,Full-Time,1
EMP-00567,Ahmed,Al-Baqmi,Ahmed Al-Baqmi,M,ahmed.albaqmi771@srg.com.sa,+966523023365,SRG-023,Customer Service,Service Representative,2022-07-10,5650,Full-Time,1
EMP-00568,Nada,Al-Mutawa,Nada Al-Mutawa,F,nada.almutawa525@srg.com.sa,+966539214511,SRG-023,Management,Assistant Manager,2021-11-04,20040,Part-Time,1
EMP-00569,Maha,Al-Hussein,Maha Al-Hussein,F,maha.alhussein629@srg.com.sa,+966528283088,SRG-023,Marketing,Social Media Specialist,2017-07-26,4508,Part-Time,1
EMP-00570,Sami,Al-Zahrani,Sami Al-Zahrani,M,sami.alzahrani298@srg.com.sa,+966578337608,SRG-023,HR,HR Manager,2018-08-17,10751,Full-Time,1
EMP-00571,Huda,Al-Dosari,Huda Al-Dosari,F,huda.aldosari565@srg.com.sa,+966511756566,SRG-023,Management,Assistant Manager,2024-07-10,9563,Contract,1
EMP-00572,Amal,Al-Harbi,Amal Al-Harbi,F,amal.alharbi788@srg.com.sa,+966581272943,SRG-023,HR,Recruiter,2021-05-19,3334,Full-Time,0
EMP-00573,Lama,Al-Mutawa,Lama Al-Mutawa,F,lama.almutawa722@srg.com.sa,+966546267145,SRG-023,Inventory,Receiving Clerk,2016-02-14,6591,Contract,0
EMP-00574,Shaima,Al-Saleh,Shaima Al-Saleh,F,shaima.alsaleh81@srg.com.sa,+966595350628,SRG-023,HR,Recruiter,2021-03-07,3758,Full-Time,1
EMP-00575,Ahmed,Al-Malki,Ahmed Al-Malki,M,ahmed.almalki709@srg.com.sa,+966569165848,SRG-023,Cashier,Cashier,2018-11-16,4884,Full-Time,1
EMP-00576,Heba,Al-Saleh,Heba Al-Saleh,F,heba.alsaleh196@srg.com.sa,+966511266510,SRG-023,Maintenance,Maintenance Supervisor,2017-03-05,8454,Full-Time,1
EMP-00577,Ghada,Al-Dosari,Ghada Al-Dosari,F,ghada.aldosari789@srg.com.sa,+966573485807,SRG-024,Customer Service,Customer Service Lead,2024-04-03,7465,Part-Time,1
EMP-00578,Fahad,Al-Shammari,Fahad Al-Shammari,M,fahad.alshammari461@srg.com.sa,+966595070650,SRG-024,Inventory,Receiving Clerk,2023-08-01,6521,Full-Time,1
EMP-00579,Aisha,Al-Zahrani,Aisha Al-Zahrani,F,aisha.alzahrani755@srg.com.sa,+966595878387,SRG-024,Sales Floor,Sales Associate,2022-07-28,5030,Full-Time,1
EMP-00580,Mariam,Al-Fahad,Mariam Al-Fahad,F,mariam.alfahad20@srg.com.sa,+966566299086,SRG-024,Marketing,Social Media Specialist,2019-12-02,5163,Contract,1
EMP-00581,Sana,Al-Khaldi,Sana Al-Khaldi,F,sana.alkhaldi460@srg.com.sa,+966561349082,SRG-024,Maintenance,Maintenance Supervisor,2017-08-20,19362,Full-Time,1
EMP-00582,Majed,Al-Bishi,Majed Al-Bishi,M,majed.albishi944@srg.com.sa,+966598859576,SRG-024,HR,HR Manager,2024-04-19,19113,Full-Time,1
EMP-00583,Amal,Al-Saadi,Amal Al-Saadi,F,amal.alsaadi708@srg.com.sa,+966519101545,SRG-024,Security,Security Supervisor,2018-10-07,17255,Full-Time,1
EMP-00584,Abdullah,Al-Mahmoud,Abdullah Al-Mahmoud,M,abdullah.almahmoud215@srg.com.sa,+966581789356,SRG-024,HR,HR Coordinator,2022-08-10,3961,Full-Time,1
EMP-00585,Hana,Al-Saleh,Hana Al-Saleh,F,hana.alsaleh346@srg.com.sa,+966562912087,SRG-024,Inventory,Inventory Controller,2024-01-26,3260,Contract,1
EMP-00586,Badr,Al-Shehri,Badr Al-Shehri,M,badr.alshehri789@srg.com.sa,+966585487758,SRG-024,HR,Recruiter,2021-06-25,3191,Full-Time,0
EMP-00587,Bander,Al-Otaibi,Bander Al-Otaibi,M,bander.alotaibi625@srg.com.sa,+966511704130,SRG-024,HR,Training Officer,2017-02-26,5500,Contract,1
EMP-00588,Saud,Al-Harbi,Saud Al-Harbi,M,saud.alharbi453@srg.com.sa,+966589361613,SRG-024,Customer Service,Customer Service Lead,2018-12-10,10801,Full-Time,1
EMP-00589,Lina,Al-Saadi,Lina Al-Saadi,F,lina.alsaadi788@srg.com.sa,+966505115720,SRG-024,Inventory,Stock Clerk,2019-08-14,6150,Part-Time,1
EMP-00590,Mona,Al-Shammari,Mona Al-Shammari,F,mona.alshammari370@srg.com.sa,+966533543614,SRG-024,Cashier,Senior Cashier,2021-12-25,8399,Contract,1
EMP-00591,Saad,Al-Mutawa,Saad Al-Mutawa,M,saad.almutawa814@srg.com.sa,+966551499339,SRG-024,Maintenance,Maintenance Supervisor,2022-08-28,24913,Part-Time,1
EMP-00592,Bander,Al-Mutawa,Bander Al-Mutawa,M,bander.almutawa791@srg.com.sa,+966528282524,SRG-024,IT Support,IT Technician,2017-06-11,4645,Full-Time,1
EMP-00593,Mishari,Al-Sheikh,Mishari Al-Sheikh,M,mishari.alsheikh908@srg.com.sa,+966586105693,SRG-024,Inventory,Stock Clerk,2024-05-14,4646,Full-Time,1
EMP-00594,Meshal,Al-Ghamdi,Meshal Al-Ghamdi,M,meshal.alghamdi660@srg.com.sa,+966538417942,SRG-024,IT Support,Systems Administrator,2018-12-13,4827,Full-Time,0
EMP-00595,Shaima,Al-Mutairi,Shaima Al-Mutairi,F,shaima.almutairi743@srg.com.sa,+966529732032,SRG-024,Management,Store Manager,2016-09-11,20779,Contract,1
EMP-00596,Khalid,Al-Fahad,Khalid Al-Fahad,M,khalid.alfahad24@srg.com.sa,+966505340101,SRG-024,IT Support,IT Manager,2024-06-25,13243,Full-Time,1
EMP-00597,Mona,Al-Harbi,Mona Al-Harbi,F,mona.alharbi127@srg.com.sa,+966503092954,SRG-024,Sales Floor,Department Supervisor,2020-11-17,19615,Part-Time,1
EMP-00598,Yousef,Al-Zahrani,Yousef Al-Zahrani,M,yousef.alzahrani359@srg.com.sa,+966545773713,SRG-024,Customer Service,Service Manager,2025-10-23,15662,Contract,0
EMP-00599,Bander,Al-Malki,Bander Al-Malki,M,bander.almalki597@srg.com.sa,+966537061063,SRG-024,IT Support,Systems Administrator,2019-02-11,5115,Part-Time,1
EMP-00600,Bander,Al-Suwailem,Bander Al-Suwailem,M,bander.alsuwailem134@srg.com.sa,+966574603484,SRG-024,Maintenance,Maintenance Technician,2017-01-14,6639,Part-Time,1
EMP-00601,Rasha,Al-Fahad,Rasha Al-Fahad,F,rasha.alfahad893@srg.com.sa,+966549368933,SRG-024,Maintenance,Cleaner,2024-09-25,4617,Part-Time,1
EMP-00602,Manal,Al-Shammari,Manal Al-Shammari,F,manal.alshammari992@srg.com.sa,+966589877514,SRG-025,Inventory,Inventory Controller,2023-12-15,3529,Full-Time,0
EMP-00603,Yousef,Al-Mansour,Yousef Al-Mansour,M,yousef.almansour873@srg.com.sa,+966562851133,SRG-025,Sales Floor,Senior Sales Associate,2024-06-04,9928,Full-Time,1
EMP-00604,Aisha,Al-Fahad,Aisha Al-Fahad,F,aisha.alfahad302@srg.com.sa,+966571469389,SRG-025,Inventory,Stock Clerk,2021-05-12,4242,Full-Time,1
EMP-00605,Aisha,Al-Sheikh,Aisha Al-Sheikh,F,aisha.alsheikh3@srg.com.sa,+966516849358,SRG-025,Management,Regional Manager,2019-03-27,24016,Full-Time,1
EMP-00606,Mariam,Al-Hussein,Mariam Al-Hussein,F,mariam.alhussein781@srg.com.sa,+966529468532,SRG-025,Management,Operations Manager,2021-07-16,12351,Part-Time,1
EMP-00607,Huda,Al-Baqmi,Huda Al-Baqmi,F,huda.albaqmi397@srg.com.sa,+966537633663,SRG-025,Security,Security Guard,2025-11-20,4677,Full-Time,1
EMP-00608,Mishari,Al-Habib,Mishari Al-Habib,M,mishari.alhabib586@srg.com.sa,+966543076710,SRG-025,HR,Recruiter,2017-03-23,3101,Contract,1
EMP-00609,Nawaf,Al-Sabah,Nawaf Al-Sabah,M,nawaf.alsabah488@srg.com.sa,+966581313131,SRG-025,Marketing,Marketing Coordinator,2025-09-07,6074,Full-Time,0
EMP-00610,Ahmed,Al-Ghamdi,Ahmed Al-Ghamdi,M,ahmed.alghamdi547@srg.com.sa,+966596375942,SRG-025,Customer Service,Service Representative,2025-08-03,6305,Part-Time,1
EMP-00611,Majed,Al-Baqmi,Majed Al-Baqmi,M,majed.albaqmi881@srg.com.sa,+966586324793,SRG-025,Sales Floor,Department Supervisor,2022-03-14,8788,Part-Time,1
EMP-00612,Fahad,Al-Harbi,Fahad Al-Harbi,M,fahad.alharbi787@srg.com.sa,+966513587505,SRG-025,IT Support,IT Technician,2020-03-06,4046,Full-Time,1
EMP-00613,Mohammed,Al-Mahmoud,Mohammed Al-Mahmoud,M,mohammed.almahmoud400@srg.com.sa,+966516369404,SRG-025,Security,Security Guard,2016-12-02,4220,Full-Time,1
EMP-00614,Maha,Al-Malki,Maha Al-Malki,F,maha.almalki601@srg.com.sa,+966539270822,SRG-025,Cashier,Cashier,2019-04-25,5445,Contract,1
EMP-00615,Noura,Al-Ghamdi,Noura Al-Ghamdi,F,noura.alghamdi496@srg.com.sa,+966507836611,SRG-025,Sales Floor,Department Supervisor,2023-09-14,10144,Full-Time,1
EMP-00616,Samar,Al-Hussein,Samar Al-Hussein,F,samar.alhussein312@srg.com.sa,+966597824064,SRG-025,Cashier,Cashier,2024-11-26,3514,Part-Time,1
EMP-00617,Turki,Al-Dosari,Turki Al-Dosari,M,turki.aldosari434@srg.com.sa,+966588578973,SRG-025,Security,Loss Prevention Officer,2018-04-18,6901,Full-Time,1
EMP-00618,Manal,Al-Mahmoud,Manal Al-Mahmoud,F,manal.almahmoud613@srg.com.sa,+966547377917,SRG-025,Management,Assistant Manager,2016-01-16,16955,Full-Time,0
EMP-00619,Talal,Al-Saadi,Talal Al-Saadi,M,talal.alsaadi308@srg.com.sa,+966517632115,SRG-025,IT Support,IT Manager,2016-03-24,10291,Full-Time,1
EMP-00620,Sana,Al-Suwailem,Sana Al-Suwailem,F,sana.alsuwailem651@srg.com.sa,+966548595349,SRG-025,Customer Service,Service Manager,2024-06-22,19227,Full-Time,1
EMP-00621,Lina,Al-Mutairi,Lina Al-Mutairi,F,lina.almutairi945@srg.com.sa,+966508994829,SRG-025,HR,Recruiter,2016-12-05,5647,Full-Time,1
EMP-00622,Ibrahim,Al-Sabah,Ibrahim Al-Sabah,M,ibrahim.alsabah665@srg.com.sa,+966511519213,SRG-025,HR,Training Officer,2024-02-26,6591,Part-Time,0
EMP-00623,Ali,Al-Saadi,Ali Al-Saadi,M,ali.alsaadi787@srg.com.sa,+966503093190,SRG-025,Maintenance,Cleaner,2021-07-06,6437,Part-Time,1
EMP-00624,Yousef,Al-Rashid,Yousef Al-Rashid,M,yousef.alrashid197@srg.com.sa,+966516086491,SRG-025,Customer Service,Service Manager,2016-05-22,19725,Full-Time,1
EMP-00625,Hana,Al-Otaibi,Hana Al-Otaibi,F,hana.alotaibi841@srg.com.sa,+966562861373,SRG-025,Management,Operations Manager,2025-04-01,14425,Full-Time,1
EMP-00626,Lama,Al-Sabah,Lama Al-Sabah,F,lama.alsabah67@srg.com.sa,+966593151617,SRG-025,Customer Service,Service Manager,2025-11-22,13751,Full-Time,1
EMP-00627,Bayan,Al-Hussein,Bayan Al-Hussein,F,bayan.alhussein994@srg.com.sa,+966585243311,SRG-025,Customer Service,Service Manager,2020-04-28,8757,Contract,1
EMP-00628,Ibrahim,Al-Khaldi,Ibrahim Al-Khaldi,M,ibrahim.alkhaldi697@srg.com.sa,+966588828026,SRG-025,Sales Floor,Department Supervisor,2022-07-09,11988,Part-Time,1
EMP-00629,Waleed,Al-Bassam,Waleed Al-Bassam,M,waleed.albassam324@srg.com.sa,+966507574301,SRG-025,Customer Service,Service Representative,2020-07-18,4838,Full-Time,1
EMP-00630,Waleed,Al-Hussein,Waleed Al-Hussein,M,waleed.alhussein169@srg.com.sa,+966556214457,SRG-025,Sales Floor,Senior Sales Associate,2022-02-08,6612,Full-Time,0
EMP-00631,Ahmed,Al-Mansour,Ahmed Al-Mansour,M,ahmed.almansour257@srg.com.sa,+966532809265,SRG-025,Maintenance,Maintenance Technician,2025-11-11,6442,Part-Time,1
EMP-00632,Manal,Al-Otaibi,Manal Al-Otaibi,F,manal.alotaibi635@srg.com.sa,+966572605088,SRG-025,Security,Loss Prevention Officer,2019-02-25,5457,Part-Time,1
EMP-00633,Khalid,Al-Otaibi,Khalid Al-Otaibi,M,khalid.alotaibi64@srg.com.sa,+966571919204,SRG-025,Sales Floor,Floor Manager,2021-12-03,12179,Full-Time,1
EMP-00634,Sarah,Al-Harbi,Sarah Al-Harbi,F,sarah.alharbi633@srg.com.sa,+966564910970,SRG-025,Sales Floor,Sales Associate,2020-07-13,3392,Contract,0
EMP-00635,Yousef,Al-Malki,Yousef Al-Malki,M,yousef.almalki667@srg.com.sa,+966508618143,SRG-025,HR,Training Officer,2025-10-04,4391,Contract,1
EMP-00636,Fahad,Al-Harbi,Fahad Al-Harbi,M,fahad.alharbi653@srg.com.sa,+966585299767,SRG-025,Sales Floor,Sales Associate,2025-04-19,3516,Full-Time,1
EMP-00637,Nada,Al-Mahmoud,Nada Al-Mahmoud,F,nada.almahmoud62@srg.com.sa,+966526228902,SRG-025,HR,HR Manager,2019-03-26,9444,Contract,1
EMP-00638,Dana,Al-Hussein,Dana Al-Hussein,F,dana.alhussein352@srg.com.sa,+966547187940,SRG-025,IT Support,IT Technician,2018-08-10,5471,Full-Time,1
EMP-00639,Mohammed,Al-Shehri,Mohammed Al-Shehri,M,mohammed.alshehri206@srg.com.sa,+966532147624,SRG-025,IT Support,Systems Administrator,2016-07-12,3800,Full-Time,1
EMP-00640,Heba,Al-Tamimi,Heba Al-Tamimi,F,heba.altamimi307@srg.com.sa,+966566513312,SRG-025,HR,Recruiter,2025-10-11,5523,Full-Time,1
